[7, 3, 4] 7.609518931024369 2.7717365916203787 16.47510431741302
[7, 3, 5] 7.673544002875235 2.7157510614098497 16.89999737122839
[7, 3, 6] 7.564632289055416 2.6768223411425907 16.49624631535407
[7, 3, 7] 7.555869566403019 2.661598569517151 16.575800405312368
[7, 3, 8] 7.62377592537046 2.690176385105307 16.523193405097526
[7, 4, 1] 7.583100879525184 2.552113953121503 16.684725076232255
[7, 4, 2] 7.650480270013177 2.588950681904858 17.100416355921222
[7, 4, 3] 7.61552816897936 2.5984762781099437 17.222785642634374
[7, 4, 4] 7.685608300739083 2.7145478820579116 16.82049495071735
[7, 4, 5] 7.714403543307257 2.6603632937781656 17.21555518381955
[7, 4, 6] 7.6302106904627 2.6175905177821033 16.86976124340942
[7, 4, 7] 7.643942828242871 2.6374802379847875 16.88209705971884
[7, 4, 8] 7.697727198977933 2.6979021979051607 16.803781303873176
[7, 5, 1] 7.648103325236262 2.5537955307878226 16.631710968961002
[7, 5, 2] 7.70561159998374 2.5821210016546963 17.25627847736745
[7, 5, 3] 7.667921992089701 2.5910003840601705 17.46353690379921
[7, 5, 4] 7.723454870304522 2.701005926028699 17.026271479717213
[7, 5, 5] 7.767977687086103 2.6522703297114307 17.26221899515225
[7, 5, 6] 7.734171073610966 2.6139624695563564 17.222837243512163
[7, 5, 7] 7.749165995508282 2.628186699780889 17.235876474091143
[7, 5, 8] 7.793878641940376 2.6466395017188233 17.154467082464127
[7, 6, 1] 7.617303127181198 2.535266886725243 16.56163687798591
[7, 6, 2] 7.726525351968894 2.5833048175094 17.33517289150003
[7, 6, 3] 7.728292128209151 2.6421200369883615 17.529324200016376
[7, 6, 4] 7.735482603248666 2.751846424022564 16.945768230730003
[7, 6, 5] 7.728254409717446 2.6983604515729396 17.021792196255795
[7, 6, 6] 7.679413761887833 2.6607830157024175 16.985121303416214
[7, 6, 7] 7.6918366709173585 2.6820320085399927 16.964688380539435
[7, 6, 8] 7.740192272648919 2.7301690949560293 16.869561132948593
[7, 7, 1] 7.70391937768404 2.537908191122412 16.85059630292379
[7, 7, 2] 7.781767903178837 2.5961165913033155 17.50132134832835
[7, 7, 3] 7.761951098923915 2.648933536135369 17.641787770441205
[7, 7, 4] 7.753180872596406 2.7581920720007354 17.044381127043952
[7, 7, 5] 7.7731295883641724 2.704413164653323 17.197377581460643
[7, 7, 6] 7.735959902791611 2.6662370814809795 17.217182387285675
[7, 7, 7] 7.74097679694994 2.679752482360363 17.17677097238226
[7, 7, 8] 7.785800609443055 2.732582754499818 17.085563286362824
[7, 8, 1] 7.742598347957587 2.5908489733613886 16.990258900861985
[7, 8, 2] 7.769513806407166 2.6568029004790437 17.49069949661261
[7, 8, 3] 7.741059290697856 2.607487799007811 17.56088409392919
[7, 8, 4] 7.7206907736567745 2.7236530406163113 16.96218934439879
[7, 8, 5] 7.742324324795601 2.677461312565081 17.0950252207478
[7, 8, 6] 7.704639336656037 2.6095693099599493 17.091715181754942
[7, 8, 7] 7.733599888463405 2.6272366935994524 17.088013735868948
[7, 8, 8] 7.76367290591482 2.6505404380524853 16.994574196609772
[8, 1, 1] 7.687729101310591 2.58038792214908 17.271550235245464
[8, 1, 2] 7.74005953132412 2.5361663446304576 17.726487367539498
[8, 1, 3] 7.5955503751572495 2.547784032771295 17.25876048125917
[8, 1, 4] 7.599478112792286 2.683592310822949 17.055843765267916
[8, 1, 5] 7.6587574276022075 2.6471847051277466 17.211821283691556
[8, 1, 6] 7.594216569042381 2.6317182635217 17.12385191933997
[8, 1, 7] 7.593336612441034 2.6152484426834146 17.003504711090745
[8, 1, 8] 7.6681511300595835 2.6254217155252655 16.94258609963452
[8, 2, 1] 7.621931911673195 2.5357197162283187 17.016474231306507
[8, 2, 2] 7.705372694928345 2.582056723774166 17.61592360980181
[8, 2, 3] 7.6143294558160415 2.5719922470710674 17.34759192312013
[8, 2, 4] 7.655658626197656 2.701816900609519 17.15216285011597
[8, 2, 5] 7.699108583625598 2.6374155459798545 17.339369423390824
[8, 2, 6] 7.5987883741323135 2.603999076477139 17.121561553156848
[8, 2, 7] 7.58545662866437 2.6171314421854723 16.97565018412066
[8, 2, 8] 7.660298357942941 2.6285000012820845 16.910192027361536
[8, 3, 1] 7.522793905591379 2.6197358204840033 16.314207139146358
[8, 3, 2] 7.616821123786455 2.6819582826521025 16.92488277438082
[8, 3, 3] 7.566484809825629 2.634344414730296 16.922586868363496
[8, 3, 4] 7.632830605173523 2.7639919446420773 16.542504670863796
[8, 3, 5] 7.699096723163057 2.7069232870519344 16.984052318013543
[8, 3, 6] 7.582422092093923 2.6653022893913367 16.559229162686652
[8, 3, 7] 7.576185288661899 2.65610329673595 16.663342072586097
[8, 3, 8] 7.640843491195576 2.6715276022211802 16.601401873745033
[8, 4, 1] 7.621865929533963 2.6117276999130703 16.779602992142465
[8, 4, 2] 7.686505707868397 2.661429159004829 17.198739907808445
[8, 4, 3] 7.657803109387078 2.5864969384801877 17.280319566991196
[8, 4, 4] 7.706280299674448 2.7066758286367234 16.875592713778033
[8, 4, 5] 7.742206828490163 2.650139564832245 17.262450296173643
[8, 4, 6] 7.655468850376744 2.606386658394722 16.9366674778648
[8, 4, 7] 7.663591794448926 2.6280201442454127 16.94064372535974
[8, 4, 8] 7.729024006456072 2.666499669028523 16.914227522107108
[8, 5, 1] 7.681160920187616 2.6006799041331514 16.724513029363717
[8, 5, 2] 7.731456187418834 2.6411602378016097 17.346758027931035
[8, 5, 3] 7.7077589956662536 2.5743306121367895 17.51731799779171
[8, 5, 4] 7.73653839875691 2.695586245376691 17.068240676339396
[8, 5, 5] 7.798618629748954 2.633549698643989 17.313139984344698
[8, 5, 6] 7.750196579253738 2.598399934522244 17.27976597801595
[8, 5, 7] 7.770037289232102 2.6124968153616743 17.295670811353055
[8, 5, 8] 7.827546049706228 2.6260119026566278 17.25621990885966
[8, 6, 1] 7.667361582022704 2.5995486463101387 16.707765956853873
[8, 6, 2] 7.757038588885714 2.646350083082017 17.402171672070835
[8, 6, 3] 7.764882766734421 2.630661514200332 17.58871934419281
[8, 6, 4] 7.748377391439498 2.7457126368860982 16.99341388406013
[8, 6, 5] 7.748996168885205 2.683698896645098 17.067961634224773
[8, 6, 6] 7.701270167833766 2.6451136222238945 17.047146265935133
[8, 6, 7] 7.7162657537351835 2.6700258699753947 17.04355560729436
[8, 6, 8] 7.7695052063138546 2.709812584926925 16.965788811025984
[8, 7, 1] 7.737844065463145 2.6106888499724583 16.956854670315654
[8, 7, 2] 7.799210326175637 2.6556926976934294 17.553837752662986
[8, 7, 3] 7.795728104524409 2.6380358879298162 17.72124940544088
[8, 7, 4] 7.76708167295328 2.75540253923803 17.132417157307568
[8, 7, 5] 7.794312570985481 2.69391546529603 17.28528127732105
[8, 7, 6] 7.752738524402929 2.649132739186089 17.28790307303777
[8, 7, 7] 7.763148778543539 2.6691679556561865 17.273539074122912
[8, 7, 8] 7.813645922172932 2.713296545750845 17.2043127486291
[8, 8, 1] 7.783851023427036 2.657612053991206 17.14740380112094
[8, 8, 2] 7.807705254266681 2.719918937641635 17.526204961153688
[8, 8, 3] 7.7646601205009285 2.5935472115725515 17.637016466618814
[8, 8, 4] 7.727583920690719 2.709330963825334 17.040279812291352
[8, 8, 5] 7.754218097630098 2.656823583669862 17.171470436235765
[8, 8, 6] 7.723372787232103 2.6010070339829037 17.194823379041914
[8, 8, 7] 7.750286747450452 2.6170156624195333 17.169825402620287
[8, 8, 8] 7.779331172339486 2.628031984986318 17.10262655144891
